Iniciando gerador uRLLC (Scapy/TCP) para 10.0.99.1:5000
Latência uRLLC (RTT local): 1.085 ms
Latência uRLLC (RTT local): 0.980 ms
Latência uRLLC (RTT local): 0.917 ms
Latência uRLLC (RTT local): 0.995 ms
Latência uRLLC (RTT local): 0.816 ms
Latência uRLLC (RTT local): 0.878 ms
Latência uRLLC (RTT local): 0.669 ms
Latência uRLLC (RTT local): 0.654 ms
Latência uRLLC (RTT local): 0.527 ms
Latência uRLLC (RTT local): 0.713 ms
Latência uRLLC (RTT local): 0.461 ms
Latência uRLLC (RTT local): 0.443 ms
Latência uRLLC (RTT local): 0.505 ms
Latência uRLLC (RTT local): 0.917 ms
Latência uRLLC (RTT local): 1.177 ms
Latência uRLLC (RTT local): 0.799 ms
Latência uRLLC (RTT local): 0.436 ms
Latência uRLLC (RTT local): 0.588 ms
Latência uRLLC (RTT local): 0.894 ms
Latência uRLLC (RTT local): 0.921 ms
Latência uRLLC (RTT local): 0.680 ms
Latência uRLLC (RTT local): 0.506 ms
Latência uRLLC (RTT local): 0.522 ms
Latência uRLLC (RTT local): 0.631 ms
Latência uRLLC (RTT local): 0.568 ms
Latência uRLLC (RTT local): 1.234 ms
Latência uRLLC (RTT local): 1.087 ms
Gerador uRLLC finalizado. 590 medições salvas; tentativas=590, falhas=0
